path,n_frames,has_event_gt,wrong_raw,wrong_corr,rule_saved,gt_16dist,raw_fall_missed,raw_fall_as_fallen,raw_fallen_missed,raw_fallen_as_fall,raw_lying_event_fp,raw_other_normal_fp,corr_fall_missed,corr_fall_as_fallen,corr_fallen_missed,corr_fallen_as_fall,corr_lying_event_fp,corr_other_normal_fp
sitting/sitting_el_087,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_092,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_109,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_118,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_128,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_133,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_142,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_161,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_165,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_170,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_174,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_180,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_012,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_013,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_014,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_017,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_020,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_034,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_052,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_058,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_069,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_080,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_091,80,False,0,0,0,3:18 4:62,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_093,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_100,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_101,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_106,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_109,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_112,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_137,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_145,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_150,80,False,0,0,0,3:15 4:65,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_153,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_154,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_159,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_178,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_185,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_mi_188,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_001,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_012,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_015,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_028,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_044,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_087,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_106,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_122,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_134,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_136,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_140,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_142,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_157,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_163,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_174,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_189,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_195,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_te_200,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_005,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_006,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_023,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_032,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_042,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_043,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_057,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_086,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_091,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_099,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_100,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_116,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_118,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_166,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_168,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_180,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_to_200,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_002,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_030,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_039,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_071,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_080,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_081,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_089,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_090,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_109,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_118,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_119,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_121,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_128,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_138,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_147,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_149,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_176,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_yo_180,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_ch_080,80,False,0,0,0,7:60 8:20,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_ch_095,80,False,0,0,0,7:44 8:36,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_ch_103,80,False,0,0,0,4:16 7:30 8:34,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_ch_141,80,False,0,0,0,0:48 7:32,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_ch_149,80,False,0,0,0,7:44 8:36,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_ch_162,80,False,1,0,1,0:22 7:37 8:21,0,0,0,0,0,1,0,0,0,0,0,0
stand_up/stand_up_ch_196,80,False,0,0,0,7:11 8:69,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_067,80,False,0,0,0,7:13 8:67,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_070,80,False,0,0,0,7:80,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_090,80,False,3,0,3,7:80,0,0,0,0,0,3,0,0,0,0,0,0
stand_up/stand_up_el_099,80,False,0,0,0,0:5 7:41 8:34,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_102,80,False,0,0,0,7:35 8:35 9:10,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_103,80,False,0,0,0,7:57 8:23,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_128,80,False,0,0,0,0:33 7:47,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_129,80,False,0,0,0,7:44 8:36,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_143,80,False,0,0,0,7:37 8:43,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_152,80,False,0,0,0,7:52 8:28,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_180,80,False,0,0,0,7:39 8:41,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_186,80,False,0,0,0,7:80,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_187,80,False,0,0,0,7:31 8:49,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_el_198,80,False,0,0,0,7:46 8:34,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_009,80,False,0,0,0,0:35 7:32 8:13,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_018,80,False,0,0,0,7:24 8:56,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_019,80,False,0,0,0,7:19 8:61,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_022,80,False,0,0,0,4:17 7:26 8:37,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_025,80,False,0,0,0,6:15 7:44 8:21,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_031,80,False,0,0,0,0:56 7:24,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_035,80,False,3,0,3,0:42 7:38,0,0,0,0,0,3,0,0,0,0,0,0
stand_up/stand_up_mi_036,80,False,0,0,0,0:20 7:60,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_038,80,False,0,0,0,7:62 8:18,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_048,80,False,0,0,0,0:40 7:26 8:14,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_050,80,False,0,0,0,7:37 8:43,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_057,80,False,0,0,0,7:47 8:33,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_065,80,False,0,0,0,0:27 4:18 7:20 8:15,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_084,80,False,0,0,0,7:16 8:64,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_090,80,False,0,0,0,7:41 8:39,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_091,80,False,0,0,0,7:51 8:29,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_101,80,False,0,0,0,0:41 7:22 8:17,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_104,80,False,0,0,0,7:42 8:38,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_123,80,False,0,0,0,7:32 8:48,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_129,80,False,0,0,0,0:45 7:18 8:17,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_136,80,False,0,0,0,7:43 8:37,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_139,80,False,0,0,0,7:48 8:32,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_148,80,False,0,0,0,7:54 11:26,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_177,80,False,0,0,0,7:43 8:37,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_mi_178,80,False,0,0,0,7:29 8:51,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_008,80,False,0,0,0,7:59 8:21,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_013,80,False,5,0,5,0:36 7:26 8:18,0,0,0,0,0,5,0,0,0,0,0,0
stand_up/stand_up_te_017,80,False,0,0,0,7:22 8:6 13:52,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_018,80,False,1,0,1,7:74 8:6,0,0,0,0,0,1,0,0,0,0,0,0
stand_up/stand_up_te_025,80,False,0,0,0,7:43 9:37,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_032,80,False,0,0,0,7:27 8:12 9:41,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_039,80,False,0,0,0,7:27 8:53,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_043,80,False,0,0,0,0:23 7:44 8:13,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_044,80,False,0,0,0,7:69 8:11,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_045,80,False,0,0,0,7:48 8:32,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_049,80,False,0,0,0,7:28 8:52,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_053,80,False,0,0,0,7:38 8:7 9:35,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_065,80,False,0,0,0,6:28 7:52,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_067,80,False,0,0,0,7:42 8:38,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_076,80,False,0,0,0,7:44 8:36,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_084,80,False,0,0,0,0:51 7:29,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_087,80,False,0,0,0,0:15 7:54 8:11,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_097,80,False,0,0,0,7:54 8:26,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_106,80,False,0,0,0,7:19 8:61,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_107,80,False,0,0,0,7:71 8:9,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_126,80,False,0,0,0,7:34 8:46,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_133,80,False,0,0,0,7:80,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_144,80,False,0,0,0,7:59 8:21,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_158,80,False,3,0,3,7:80,0,0,0,0,0,3,0,0,0,0,0,0
stand_up/stand_up_te_174,80,False,0,0,0,7:55 8:25,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_190,80,False,0,0,0,7:23 8:57,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_196,80,False,0,0,0,7:30 8:50,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_te_198,80,False,0,0,0,7:64 8:16,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_022,80,False,0,0,0,7:68 8:12,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_025,80,False,0,0,0,7:45 8:4 11:31,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_041,80,False,0,0,0,7:49 11:31,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_047,80,False,0,0,0,7:21 8:39 15:20,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_061,80,False,0,0,0,7:57 8:23,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_073,80,False,0,0,0,0:43 7:20 8:17,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_093,80,False,0,0,0,7:16 11:41 14:23,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_096,80,False,0,0,0,0:60 7:20,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_125,80,False,0,0,0,7:21 8:48 13:11,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_126,80,False,0,0,0,7:72 8:8,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_134,80,False,0,0,0,0:30 7:24 8:26,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_137,80,False,0,0,0,0:30 7:50,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_156,80,False,0,0,0,7:58 8:22,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_to_169,80,False,0,0,0,7:74 8:6,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_006,80,False,0,0,0,7:21 8:59,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_025,80,False,0,0,0,7:29 8:29 9:22,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_032,80,False,0,0,0,7:61 9:19,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_034,80,False,0,0,0,7:48 8:32,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_041,80,False,0,0,0,7:60 8:20,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_047,80,False,0,0,0,7:80,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_054,80,False,0,0,0,7:45 8:35,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_060,80,False,0,0,0,0:52 7:28,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_082,80,False,0,0,0,0:21 7:36 8:23,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_086,80,False,0,0,0,4:28 7:34 8:18,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_090,80,False,0,0,0,7:15 8:65,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_103,80,False,0,0,0,7:72 8:8,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_113,80,False,0,0,0,0:35 7:34 8:11,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_129,80,False,0,0,0,7:21 8:59,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_144,80,False,0,0,0,0:26 4:12 7:20 8:22,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_161,80,False,0,0,0,7:48 8:32,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_163,80,False,0,0,0,7:51 8:29,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_170,80,False,0,0,0,7:45 8:35,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_172,80,False,0,0,0,0:60 7:20,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_178,80,False,0,0,0,7:80,0,0,0,0,0,0,0,0,0,0,0,0
stand_up/stand_up_yo_191,80,False,0,0,0,7:42 8:38,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_017,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_020,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_039,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_042,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_043,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_055,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_060,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_064,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_070,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_075,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_098,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_101,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_108,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_130,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_141,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_150,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_164,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_167,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_168,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_172,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_175,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_178,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_ch_199,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_014,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_038,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_064,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_092,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_110,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_127,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_133,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_134,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_139,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_140,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_150,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_176,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_178,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_181,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_189,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_el_200,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_016,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_022,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_038,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_085,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_092,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_117,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_133,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_134,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_146,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_148,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_169,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_175,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_178,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_180,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_mi_196,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_002,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_010,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_012,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_041,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_045,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_047,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_049,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
